index,time_sec,video_frame_index,prediction_index,top_regions,png_path
141,70.5,1762,114,L Gyrus and Sulcus transv frontopol (2.26); R Gyrus rectus (2.08); R Gyrus temporal inf (2.04); R Gyrus orbital (2.04); R Gyrus oc-temp lat-fusifor (2.04); R Gyrus oc-temp med-Parahip (2.01); L Gyrus oc-temp med-Parahip (2.00); R Gyrus subcallosal (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0141_0070.5s.png
142,71.0,1775,115,L Gyrus and Sulcus transv frontopol (2.28); R Gyrus subcallosal (2.18); R Gyrus rectus (2.06); R Gyrus temporal inf (2.03); L Gyrus oc-temp med-Parahip (2.03); R Gyrus orbital (2.02); R Gyrus oc-temp lat-fusifor (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0142_0071.0s.png
143,71.5,1788,116,L Gyrus and Sulcus transv frontopol (2.34); R Gyrus subcallosal (2.18); R Gyrus rectus (2.06); R Gyrus temporal inf (1.94); R Gyrus orbital (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0143_0071.5s.png
144,72.0,1800,117,L Gyrus and Sulcus transv frontopol (2.27); R Gyrus subcallosal (2.19); R Gyrus orbital (1.92); R Gyrus temporal inf (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0144_0072.0s.png
145,72.5,1812,118,R Gyrus subcallosal (2.23); L Gyrus and Sulcus transv frontopol (2.13); R Gyrus orbital (2.11); R Gyrus temporal inf (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0145_0072.5s.png
146,73.0,1825,118,R Gyrus subcallosal (2.23); L Gyrus and Sulcus transv frontopol (2.13); R Gyrus orbital (2.11); R Gyrus temporal inf (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0146_0073.0s.png
147,73.5,1838,119,R Gyrus temporal inf (2.14); R Gyrus orbital (2.13); R Gyrus subcallosal (2.06); L Gyrus rectus (1.95); R Sulcus orbital med-olfact (1.91); L Gyrus and Sulcus transv frontopol (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0147_0073.5s.png
148,74.0,1850,120,R Gyrus subcallosal (2.55); R Sulcus orbital med-olfact (2.15); R Gyrus temporal inf (2.09); R Gyrus oc-temp med-Lingual (2.08); L Gyrus rectus (2.06); R Gyrus and Sulcus transv frontopol (2.06); L Sulcus calcarine (2.00); R Gyrus cuneus (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0148_0074.0s.png
149,74.5,1862,121,R Gyrus subcallosal (2.76); L Lat Fis-post (2.31); R Sulcus calcarine (2.25); R Gyrus cuneus (2.23); L Gyrus and Sulcus frontomargin (2.23); L Sulcus calcarine (2.22); R Gyrus oc-temp med-Lingual (2.22); R Gyrus Ins lg and Sulcus cent ins (2.21),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0149_0074.5s.png
150,75.0,1875,122,R Gyrus oc-temp med-Lingual (2.69); L Sulcus calcarine (2.69); R Gyrus cuneus (2.68); L Gyrus cuneus (2.68); R Sulcus calcarine (2.67); L Lat Fis-post (2.67); R Gyrus subcallosal (2.65); R Sulcus parieto occipital (2.58),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0150_0075.0s.png
151,75.5,1888,122,R Gyrus oc-temp med-Lingual (2.69); L Sulcus calcarine (2.69); R Gyrus cuneus (2.68); L Gyrus cuneus (2.68); R Sulcus calcarine (2.67); L Lat Fis-post (2.67); R Gyrus subcallosal (2.65); R Sulcus parieto occipital (2.58),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0151_0075.5s.png
152,76.0,1900,123,R Gyrus cuneus (3.25); L Gyrus cuneus (3.19); R Gyrus oc-temp med-Lingual (3.08); L Sulcus calcarine (3.03); R Sulcus calcarine (2.96); R Gyrus insular short (2.78); R Sulcus parieto occipital (2.78); R Sulcus circular insula ant (2.77),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0152_0076.0s.png
153,76.5,1912,124,R Gyrus cuneus (3.46); L Gyrus cuneus (3.37); R Gyrus oc-temp med-Lingual (3.08); R Sulcus circular insula sup (3.03); L Sulcus calcarine (3.02); R Gyrus insular short (3.02); L Sulcus circular insula sup (2.97); R Gyrus front inf-Opercular (2.95),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0153_0076.5s.png
154,77.0,1925,125,R Gyrus cuneus (3.31); L Gyrus cuneus (3.16); R Sulcus circular insula sup (3.09); R Gyrus front inf-Opercular (3.03); R Gyrus insular short (3.01); L Sulcus circular insula sup (3.00); R Gyrus and Sulcus subcentral (2.95); L Gyrus front inf-Opercular (2.93),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0154_0077.0s.png
155,77.5,1938,126,R Gyrus cuneus (2.96); R Sulcus circular insula sup (2.87); R Gyrus front inf-Opercular (2.85); L Gyrus cuneus (2.80); L Sulcus circular insula sup (2.77); R Lat Fis-ant-Vertical (2.76); L Gyrus front inf-Opercular (2.75); R Gyrus insular short (2.75),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0155_0077.5s.png
156,78.0,1950,126,R Gyrus cuneus (2.96); R Sulcus circular insula sup (2.87); R Gyrus front inf-Opercular (2.85); L Gyrus cuneus (2.80); L Sulcus circular insula sup (2.77); R Lat Fis-ant-Vertical (2.76); L Gyrus front inf-Opercular (2.75); R Gyrus insular short (2.75),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0156_0078.0s.png
157,78.5,1962,127,L Gyrus temporal inf (2.68); R Lat Fis-ant-Vertical (2.66); R Sulcus circular insula sup (2.64); R Gyrus front inf-Opercular (2.62); R Gyrus and Sulcus frontomargin (2.60); R Gyrus cuneus (2.59); L Sulcus circular insula sup (2.56); L Gyrus front inf-Opercular (2.56),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0157_0078.5s.png
158,79.0,1975,128,R Lat Fis-ant-Vertical (2.56); R Gyrus and Sulcus frontomargin (2.45); R Gyrus Ins lg and Sulcus cent ins (2.43); R Sulcus circular insula sup (2.42); L Lat Fis-ant-Vertical (2.42); R Gyrus insular short (2.39); R Sulcus front middle (2.39); L Sulcus circular insula sup (2.39),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0158_0079.0s.png
159,79.5,1988,129,R Lat Fis-ant-Vertical (2.42); L Lat Fis-ant-Horizont (2.36); R Sulcus circular insula inf (2.34); L Lat Fis-post (2.33); L Sulcus orbital lateral (2.33); R Gyrus and Sulcus frontomargin (2.32); L Lat Fis-ant-Vertical (2.32); R Gyrus and Sulcus cingul-Mid-Ant (2.29),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0159_0079.5s.png
160,80.0,2000,130,L Lat Fis-post (2.54); L Sulcus orbital lateral (2.42); R Sulcus circular insula inf (2.41); R Lat Fis-ant-Vertical (2.37); R Gyrus and Sulcus frontomargin (2.30); L Gyrus and Sulcus cingul-Mid-Ant (2.30); L Lat Fis-ant-Horizont (2.29); R Gyrus rectus (2.28),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0160_0080.0s.png
161,80.5,2012,130,L Lat Fis-post (2.54); L Sulcus orbital lateral (2.42); R Sulcus circular insula inf (2.41); R Lat Fis-ant-Vertical (2.37); R Gyrus and Sulcus frontomargin (2.30); L Gyrus and Sulcus cingul-Mid-Ant (2.30); L Lat Fis-ant-Horizont (2.29); R Gyrus rectus (2.28),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0161_0080.5s.png
162,81.0,2025,131,L Sulcus orbital lateral (2.52); R Sulcus circular insula inf (2.41); R Lat Fis-ant-Vertical (2.41); R Gyrus rectus (2.37); L Gyrus and Sulcus cingul-Mid-Ant (2.37); L Sulcus front middle (2.35); R Gyrus and Sulcus frontomargin (2.34); L Sulcus circular insula sup (2.32),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0162_0081.0s.png
163,81.5,2038,132,L Sulcus orbital lateral (2.72); L Sulcus front middle (2.52); L Sulcus circular insula sup (2.50); R Lat Fis-ant-Vertical (2.50); R Gyrus rectus (2.49); R Gyrus and Sulcus frontomargin (2.49); L Gyrus and Sulcus frontomargin (2.48); L Gyrus and Sulcus cingul-Ant (2.47),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0163_0081.5s.png
164,82.0,2050,133,L Sulcus circular insula sup (2.76); R Lat Fis-ant-Vertical (2.73); L Sulcus front middle (2.73); L Gyrus and Sulcus cingul-Ant (2.69); R Sulcus front middle (2.68); R Gyrus and Sulcus frontomargin (2.66); R Sulcus circular insula sup (2.65); L Gyrus and Sulcus frontomargin (2.64),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0164_0082.0s.png
165,82.5,2062,134,L Sulcus circular insula sup (2.97); R Lat Fis-ant-Vertical (2.93); R Sulcus front middle (2.92); L Sulcus front middle (2.91); R Sulcus circular insula sup (2.89); R Gyrus and Sulcus frontomargin (2.86); L Lat Fis-ant-Vertical (2.85); R Gyrus and Sulcus subcentral (2.83),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0165_0082.5s.png
166,83.0,2075,135,L Sulcus circular insula sup (3.03); R Lat Fis-ant-Vertical (2.99); R Sulcus circular insula sup (2.99); R Sulcus front middle (2.98); L Lat Fis-ant-Vertical (2.95); L Sulcus front middle (2.94); R Gyrus and Sulcus frontomargin (2.93); R Gyrus and Sulcus subcentral (2.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0166_0083.0s.png
167,83.5,2088,135,L Sulcus circular insula sup (3.03); R Lat Fis-ant-Vertical (2.99); R Sulcus circular insula sup (2.99); R Sulcus front middle (2.98); L Lat Fis-ant-Vertical (2.95); L Sulcus front middle (2.94); R Gyrus and Sulcus frontomargin (2.93); R Gyrus and Sulcus subcentral (2.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0167_0083.5s.png
168,84.0,2100,136,R Sulcus circular insula sup (2.91); L Sulcus circular insula sup (2.90); R Sulcus front middle (2.90); R Lat Fis-ant-Vertical (2.90); L Lat Fis-ant-Vertical (2.88); R Gyrus rectus (2.88); L Sulcus front middle (2.87); R Gyrus and Sulcus frontomargin (2.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0168_0084.0s.png
169,84.5,2112,137,R Gyrus rectus (2.66); R Gyrus and Sulcus frontomargin (2.62); R Gyrus and Sulcus transv frontopol (2.58); R Lat Fis-ant-Vertical (2.58); R Sulcus circular insula sup (2.55); L Gyrus and Sulcus transv frontopol (2.55); L Gyrus orbital (2.54); L Sulcus front middle (2.51),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0169_0084.5s.png
170,85.0,2125,138,L Gyrus temporal inf (2.44); R Gyrus temporal inf (2.37); R Lat Fis-ant-Vertical (2.37); R Sulcus pericallosal (2.37); R Sulcus circular insula inf (2.35); R Sulcus front inf (2.33); L Gyrus and Sulcus transv frontopol (2.32); R Gyrus parietal sup (2.31),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0170_0085.0s.png
171,85.5,2138,139,R Gyrus temporal inf (2.26); R Lat Fis-ant-Vertical (2.23); R Lat Fis-ant-Horizont (2.17); R Gyrus front inf-Opercular (2.15); R Gyrus orbital (2.13); R Gyrus pariet inf-Supramar (2.13); R Sulcus pericallosal (2.12); L Gyrus temporal inf (2.12),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0171_0085.5s.png
172,86.0,2150,139,R Gyrus temporal inf (2.26); R Lat Fis-ant-Vertical (2.23); R Lat Fis-ant-Horizont (2.17); R Gyrus front inf-Opercular (2.15); R Gyrus orbital (2.13); R Gyrus pariet inf-Supramar (2.13); R Sulcus pericallosal (2.12); L Gyrus temporal inf (2.12),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0172_0086.0s.png
173,86.5,2162,140,R Gyrus orbital (2.13); R Gyrus temporal inf (2.10); L Gyrus and Sulcus subcentral (2.05); L Gyrus temporal inf (2.05); R Lat Fis-ant-Horizont (2.01); R Sulcus pericallosal (2.01); R Gyrus front inf-Opercular (2.01); L Sulcus pericallosal (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0173_0086.5s.png
174,87.0,2175,141,R Gyrus orbital (2.15); L Gyrus and Sulcus subcentral (2.01); L Gyrus rectus (1.93); R Sulcus pericallosal (1.92); R Gyrus temporal inf (1.88); L Sulcus pericallosal (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0174_0087.0s.png
175,87.5,2188,142,R Gyrus orbital (2.19); L Gyrus rectus (2.18); L Gyrus and Sulcus subcentral (2.06),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0175_0087.5s.png
176,88.0,2200,143,R Gyrus orbital (2.20); L Gyrus rectus (2.16),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0176_0088.0s.png
177,88.5,2212,143,R Gyrus orbital (2.20); L Gyrus rectus (2.16),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0177_0088.5s.png
178,89.0,2225,144,L Gyrus rectus (2.00); R Gyrus orbital (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0178_0089.0s.png
179,89.5,2238,145,L Gyrus rectus (2.03),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0179_0089.5s.png
180,90.0,2250,146,L Gyrus rectus (2.04),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0180_0090.0s.png
181,90.5,2262,147,R Sulcus collat transv ant (2.13); L Gyrus rectus (2.08),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0181_0090.5s.png
182,91.0,2275,147,R Sulcus collat transv ant (2.13); L Gyrus rectus (2.08),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0182_0091.0s.png
183,91.5,2288,148,L Gyrus rectus (2.18); R Gyrus orbital (1.93); R Sulcus collat transv ant (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0183_0091.5s.png
184,92.0,2300,149,L Gyrus rectus (2.14); R Gyrus orbital (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0184_0092.0s.png
185,92.5,2312,150,R Gyrus orbital (2.03); L Gyrus rectus (2.01),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0185_0092.5s.png
186,93.0,2325,151,R Gyrus orbital (2.10); L Gyrus rectus (2.07),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0186_0093.0s.png
187,93.5,2338,152,L Gyrus rectus (2.03); R Gyrus orbital (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0187_0093.5s.png
188,94.0,2350,152,L Gyrus rectus (2.03); R Gyrus orbital (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0188_0094.0s.png
189,94.5,2362,153,L Gyrus rectus (2.11),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0189_0094.5s.png
190,95.0,2375,154,L Gyrus rectus (2.24); R Gyrus orbital (1.93); L Gyrus and Sulcus frontomargin (1.91); L Sulcus orbital med-olfact (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0190_0095.0s.png
191,95.5,2388,155,L Gyrus rectus (2.11); L Gyrus and Sulcus frontomargin (1.94); L Sulcus suborbital (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0191_0095.5s.png
192,96.0,2400,156,L Gyrus rectus (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0192_0096.0s.png
193,96.5,2412,156,L Gyrus rectus (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0193_0096.5s.png
194,97.0,2425,157,L Gyrus temporal inf (2.06),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0194_0097.0s.png
195,97.5,2438,158,L Gyrus temporal inf (2.36),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0195_0097.5s.png
196,98.0,2450,159,L Gyrus temporal inf (2.40),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0196_0098.0s.png
197,98.5,2462,160,L Gyrus temporal inf (2.33),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0197_0098.5s.png
198,99.0,2475,160,L Gyrus temporal inf (2.33),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0198_0099.0s.png
199,99.5,2488,161,L Gyrus temporal inf (2.23),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0199_0099.5s.png
200,100.0,2500,162,L Gyrus temporal inf (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0200_0100.0s.png
201,100.5,2512,163,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0201_0100.5s.png
202,101.0,2525,164,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0202_0101.0s.png
203,101.5,2538,165,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0203_0101.5s.png
204,102.0,2550,165,,/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0204_0102.0s.png
205,102.5,2562,166,L Sulcus central (2.01); L Gyrus postcentral (2.01); L Gyrus precentral (1.90),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0205_0102.5s.png
206,103.0,2575,167,L Sulcus central (2.16); L Gyrus precentral (2.15); L Gyrus postcentral (2.14); L Gyrus orbital (2.13); R Gyrus orbital (2.13); R Sulcus orbital med-olfact (2.13); L Gyrus and Sulcus subcentral (2.00); R Gyrus temporal inf (1.98),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0206_0103.0s.png
207,103.5,2588,168,R Gyrus orbital (2.40); R Sulcus orbital med-olfact (2.23); L Gyrus precentral (2.19); L Gyrus postcentral (2.17); L Gyrus orbital (2.16); L Sulcus central (2.06); L Gyrus and Sulcus subcentral (2.06); R Gyrus and Sulcus cingul-Ant (2.02),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0207_0103.5s.png
208,104.0,2600,169,R Gyrus orbital (2.25); R Sulcus orbital med-olfact (2.23); L Sulcus central (2.14); L Gyrus orbital (2.08); R Gyrus temporal inf (2.02); L Gyrus precentral (1.99); L Sulcus temporal inf (1.98); L Gyrus front middle (1.97),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0208_0104.0s.png
209,104.5,2612,169,R Gyrus orbital (2.25); R Sulcus orbital med-olfact (2.23); L Sulcus central (2.14); L Gyrus orbital (2.08); R Gyrus temporal inf (2.02); L Gyrus precentral (1.99); L Sulcus temporal inf (1.98); L Gyrus front middle (1.97),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0209_0104.5s.png
210,105.0,2625,170,R Gyrus orbital (2.46); R Sulcus orbital med-olfact (2.29); L Gyrus temporal middle (2.19); R Gyrus and Sulcus cingul-Mid-Ant (2.05); R Gyrus temporal inf (2.04); L Gyrus orbital (2.01); L Gyrus front middle (1.97); L Sulcus temporal inf (1.96),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0210_0105.0s.png
211,105.5,2638,171,R Gyrus orbital (2.19); L Gyrus orbital (2.16); R Gyrus and Sulcus cingul-Mid-Ant (2.11); R Sulcus orbital med-olfact (2.10); R Sulcus orbital-H Shaped (2.08); L Gyrus temporal middle (2.07); L Gyrus oc-temp med-Parahip (2.02); R Gyrus temporal inf (1.99),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0211_0105.5s.png
212,106.0,2650,172,R Gyrus orbital (2.22); R Sulcus orbital med-olfact (2.15); R Sulcus orbital-H Shaped (2.13); R Gyrus and Sulcus cingul-Mid-Ant (2.11); L Gyrus temporal middle (2.04); L Gyrus orbital (2.02); L Gyrus temporal inf (2.01); R Gyrus oc-temp med-Parahip (2.00),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0212_0106.0s.png
213,106.5,2662,173,R Gyrus orbital (2.17); R Sulcus orbital-H Shaped (2.08); R Gyrus oc-temp med-Parahip (2.01); R Sulcus orbital med-olfact (1.96); R Gyrus and Sulcus cingul-Ant (1.91); R Gyrus temporal inf (1.90); L Gyrus temporal inf (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0213_0106.5s.png
214,107.0,2675,173,R Gyrus orbital (2.17); R Sulcus orbital-H Shaped (2.08); R Gyrus oc-temp med-Parahip (2.01); R Sulcus orbital med-olfact (1.96); R Gyrus and Sulcus cingul-Ant (1.91); R Gyrus temporal inf (1.90); L Gyrus temporal inf (1.89),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0214_0107.0s.png
215,107.5,2688,174,R Gyrus oc-temp med-Parahip (2.33); R Gyrus orbital (2.29); R Sulcus orbital-H Shaped (2.04); R Sulcus orbital med-olfact (2.03); L Sulcus orbital-H Shaped (2.01); R Gyrus and Sulcus cingul-Ant (1.99); L Gyrus oc-temp med-Parahip (1.93); L Gyrus front middle (1.88),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0215_0107.5s.png
216,108.0,2700,175,R Gyrus oc-temp med-Parahip (2.55); R Gyrus orbital (2.19); L Sulcus orbital-H Shaped (2.18); R Sulcus orbital-H Shaped (2.13); R Gyrus and Sulcus cingul-Ant (2.06); R Sulcus orbital med-olfact (2.04); L Gyrus and Sulcus cingul-Ant (1.91); L Gyrus oc-temp med-Parahip (1.87),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0216_0108.0s.png
217,108.5,2712,176,R Gyrus oc-temp med-Parahip (2.23); L Sulcus orbital-H Shaped (2.11); R Gyrus orbital (2.03); R Sulcus orbital-H Shaped (1.98); R Gyrus and Sulcus cingul-Ant (1.94); L Gyrus and Sulcus cingul-Ant (1.93); R Gyrus temporal inf (1.91),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0217_0108.5s.png
218,109.0,2725,177,R Gyrus oc-temp med-Parahip (2.15); R Gyrus temporal inf (2.03); L Sulcus orbital-H Shaped (2.02); L Gyrus orbital (1.97); R Gyrus and Sulcus cingul-Ant (1.96); R Gyrus orbital (1.92),/content/drive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Considering_What_Paris_2024_Paralympic_Games_20260429_194951/frame_0218_0109.0s.png
